# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = peng_model
# start_datetime = 2025-05-15 10:16:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 5000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/admin/AppData/Local/Temp/Rtmp2PZJw8/standata-69c58b2fbe.json
# init = 2 (Default)
# random
#   seed = 619260806
# output
#   file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/sampling-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/peng-profile-2.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=peng_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B.1.1,B.2.1,B.3.1,B.1.2,B.2.2,B.3.2,a,sigma
693.316,0.994145,0.0162908,6,127,0,-689.048,0.773188,0.709112,0.995879,0.917421,0.751127,1.10322,0.119614,0.0778692
695.514,0.995988,0.0162947,8,287,0,-691.273,0.873116,0.825731,1.12163,1.01962,0.9026,1.25061,0.0922213,0.07101
695.126,0.99632,0.0163272,5,31,0,-693.739,0.870099,0.844821,1.12882,1.02984,0.897441,1.24918,0.0900136,0.0706875
693.5,0.998956,0.0163647,5,31,0,-692.754,0.867125,0.855362,1.13468,1.0242,0.907934,1.24615,0.0911901,0.0708285
695.208,0.999495,0.0164433,7,159,0,-691.005,0.891688,0.87998,1.15398,1.05078,0.939121,1.27461,0.0847953,0.0735048
695.599,0.999239,0.0165304,8,351,0,-691.409,0.856939,0.82642,1.10637,1.00885,0.872445,1.22219,0.0954513,0.0749083
694.015,0.995239,0.0166137,5,31,0,-692.099,0.84168,0.795148,1.11142,1.00311,0.882861,1.23436,0.0959299,0.074311
693.218,0.998108,0.016634,5,31,0,-691.308,0.879098,0.839116,1.10557,1.02118,0.884265,1.23235,0.0930487,0.0742886
693.873,0.999378,0.0166994,6,127,0,-690.406,0.849139,0.810081,1.12583,1.00745,0.871478,1.23753,0.0948538,0.0736264
693.034,0.992994,0.016785,5,31,0,-688.475,0.857129,0.798436,1.09908,1.02355,0.863605,1.21756,0.0961853,0.0740439
689.62,0.976774,0.0167694,8,319,0,-680.921,1.00971,1.00313,1.31034,1.16244,1.06332,1.41569,0.0559816,0.0728854
693.613,0.999842,0.0164996,5,31,0,-687.657,1.00713,0.998875,1.29987,1.17148,1.08731,1.44193,0.0538875,0.0731647
694.153,0.998794,0.0165911,5,31,0,-692.159,1.01391,1.01469,1.29492,1.17564,1.09619,1.4401,0.0533768,0.0736258
693.679,0.989349,0.0166664,5,31,0,-687.908,1.01234,1.00657,1.29136,1.17777,1.07755,1.42297,0.0550354,0.0745933
693.506,0.975487,0.0165938,8,447,0,-689.762,0.932513,0.921234,1.19717,1.09846,0.986953,1.32805,0.0760093,0.0717465
694.241,0.999484,0.0163081,7,223,0,-689.965,0.925674,0.884102,1.18375,1.07544,0.971772,1.31305,0.0771303,0.0702442
695.016,0.990512,0.0163925,5,31,0,-689.564,0.927633,0.908828,1.19883,1.09413,0.979308,1.32928,0.0754212,0.0698592
694.454,0.999331,0.0163393,7,223,0,-692.592,0.900462,0.863147,1.15458,1.05197,0.943892,1.28213,0.0844606,0.0686083
691.16,0.955285,0.0164211,8,255,0,-689.875,0.792844,0.727727,1.03124,0.944036,0.788895,1.1479,0.110135,0.0807888
688.095,0.99682,0.0158377,5,63,0,-683.675,0.816756,0.721318,1.04217,0.940529,0.771359,1.14622,0.112765,0.0791873
692.763,1,0.0158799,5,31,0,-686.175,0.798857,0.748217,1.01749,0.9382,0.802862,1.14322,0.111756,0.0788665
691.985,0.999242,0.0159694,5,31,0,-690.323,0.786452,0.733153,1.04678,0.953038,0.788711,1.15429,0.110737,0.0796363
691.999,0.988307,0.0160478,8,287,0,-687.238,0.874085,0.857776,1.14851,1.05506,0.933365,1.28055,0.086209,0.0690592
693.737,0.97882,0.015963,6,95,0,-686.873,0.897796,0.841748,1.13684,1.02953,0.908733,1.26319,0.0888354,0.0710758
694.26,0.992031,0.0157395,6,95,0,-688.945,0.868933,0.842028,1.13405,1.0338,0.911525,1.25382,0.090161,0.0687786
693.217,0.988846,0.015711,5,31,0,-691.531,0.875175,0.838709,1.13192,1.0198,0.918063,1.2611,0.0905582,0.0687935
690.631,0.988024,0.0156362,4,31,0,-688.812,0.871698,0.836485,1.12161,1.0081,0.920312,1.2542,0.0903216,0.0689875
693.379,0.999592,0.0155501,5,31,0,-687.238,0.873549,0.827116,1.12199,1.03677,0.886819,1.24886,0.0902835,0.0702452
691.857,0.997308,0.0156309,7,255,0,-689.15,0.859851,0.818043,1.12328,0.999646,0.900935,1.24523,0.0926748,0.0696949
690.912,0.992932,0.0156788,5,31,0,-686.623,0.87037,0.847193,1.1132,1.03699,0.884833,1.23712,0.0929608,0.0704945
693.93,0.989179,0.0156633,5,63,0,-686.976,0.874224,0.817655,1.12288,1.02184,0.901318,1.25761,0.0926121,0.0715486
693.199,0.997194,0.0155936,5,31,0,-688.699,0.880925,0.817365,1.12228,1.0133,0.898451,1.26065,0.0913951,0.0717131
693.221,0.995666,0.0156394,5,31,0,-691.26,0.86335,0.845577,1.12855,1.03225,0.915271,1.23573,0.0909177,0.071767
694.868,0.988419,0.0156631,5,31,0,-691.17,0.882697,0.833647,1.13502,1.02375,0.909419,1.26213,0.0885552,0.0717198
695.015,0.999076,0.0155826,5,63,0,-693.917,0.874171,0.839939,1.13417,1.03042,0.903238,1.24549,0.0893286,0.0714309
693.924,0.992693,0.015655,6,127,0,-689.356,0.872506,0.834321,1.12543,1.04498,0.894779,1.24714,0.0899887,0.0756719
692.852,0.994333,0.0156357,8,415,0,-687.573,0.806153,0.762976,1.04814,0.941945,0.809896,1.15081,0.110016,0.0704984
689.948,0.997154,0.0156399,5,31,0,-688.591,0.81533,0.72765,1.0357,0.96486,0.81553,1.17679,0.108497,0.0700276
690.222,0.997838,0.0156844,5,31,0,-687.253,0.81719,0.728345,1.03435,0.966705,0.813859,1.16954,0.107862,0.0701288
694.807,0.999961,0.0157388,5,63,0,-688.815,0.795985,0.741835,1.0409,0.951528,0.803766,1.15808,0.110235,0.0704658
691.97,0.991998,0.0158238,7,223,0,-689.168,0.826964,0.788451,1.08277,0.99464,0.85633,1.22271,0.0995984,0.0692402
691.994,0.995227,0.0157938,5,31,0,-689.313,0.842219,0.785829,1.08376,0.982843,0.851703,1.18373,0.102346,0.0688178
694.155,0.999874,0.0158104,8,383,0,-689.882,0.873713,0.839296,1.13953,1.02915,0.911891,1.2395,0.0898207,0.0711084
690.482,0.999375,0.015894,6,79,0,-688.152,0.854854,0.827322,1.12575,1.01641,0.877574,1.2211,0.0947212,0.0674171
689.563,0.994524,0.0159705,4,15,0,-689.21,0.854267,0.827388,1.12695,1.01689,0.877496,1.21945,0.0936109,0.0673676
688.104,0.97351,0.0159766,5,31,0,-684.696,0.8513,0.796832,1.10214,1.00375,0.877038,1.2422,0.093834,0.0670681
688.614,0.999332,0.0156805,5,31,0,-682.024,0.861976,0.802492,1.09492,0.997125,0.873297,1.2007,0.0965576,0.0670871
689.345,0.995478,0.0157551,5,31,0,-684.867,0.842843,0.809818,1.09411,1.00389,0.849219,1.21911,0.0993857,0.0666153
687.646,0.999889,0.0157748,8,383,0,-685.705,0.837201,0.771833,1.08084,0.979371,0.876805,1.19756,0.102451,0.0669543
690.115,0.998627,0.0158574,5,31,0,-685.383,0.829595,0.802877,1.07689,0.984707,0.822162,1.19892,0.101758,0.0678476
690.334,0.99396,0.0159222,5,31,0,-688.021,0.847678,0.779559,1.09498,0.992168,0.889414,1.20778,0.0985436,0.0683198
685.108,0.971223,0.0159197,5,31,0,-681.366,0.850592,0.784271,1.11027,0.985876,0.897582,1.19563,0.0981146,0.0687828
687.114,0.999666,0.0155939,5,31,0,-681.63,0.845555,0.81659,1.08403,1.01546,0.843835,1.23544,0.096988,0.0686637
690.466,0.999593,0.015672,6,95,0,-684.059,0.829821,0.771533,1.05312,0.990266,0.852279,1.21016,0.102216,0.0713184
693.899,0.992113,0.0157493,4,15,0,-686.925,0.82343,0.785362,1.07846,0.980079,0.860532,1.20492,0.102418,0.0716831
693.842,0.999965,0.0157206,8,511,0,-690.428,0.774821,0.705845,1.01928,0.928711,0.776199,1.13114,0.115825,0.0779514
692.262,0.994501,0.0158031,5,63,0,-688.916,0.779885,0.73204,1.01292,0.941892,0.801079,1.12688,0.114245,0.0780773
693.135,0.998852,0.015808,5,31,0,-689.365,0.778265,0.72105,1.01684,0.912553,0.762144,1.13299,0.116144,0.0776496
695.043,0.995751,0.0158747,9,543,0,-689.536,0.909698,0.887906,1.16608,1.07329,0.959397,1.30517,0.0811242,0.0716231
694.703,0.999666,0.0158972,7,191,0,-691.604,0.959354,0.932751,1.21216,1.10563,1.0082,1.34695,0.0704165,0.0738322
692.593,0.988511,0.0159756,5,31,0,-690.521,0.930233,0.925725,1.2269,1.115,0.987528,1.34266,0.0718993,0.0737907
693.153,0.991101,0.0158947,5,31,0,-689.858,0.94587,0.933055,1.19495,1.08973,1.00049,1.34481,0.0733189,0.0736566
693.421,0.999378,0.015851,5,31,0,-691.277,0.941467,0.933212,1.19502,1.09246,0.995363,1.34936,0.0724884,0.0735861
691.015,0.995407,0.0159246,5,31,0,-688.195,0.953502,0.91109,1.1876,1.09052,1.00254,1.3496,0.0734583,0.073827
691.945,0.989901,0.0159418,5,63,0,-684.016,0.926883,0.931685,1.21498,1.09157,0.985963,1.35314,0.0716826,0.0746926
693.874,0.998405,0.0158808,5,31,0,-690.628,0.943024,0.902899,1.19514,1.09638,0.987769,1.31509,0.0754009,0.0743476
693.307,0.996699,0.0159403,5,31,0,-691.098,0.916489,0.905898,1.18807,1.08845,0.986261,1.34116,0.0752025,0.0742979
693.856,1,0.0159756,5,31,0,-691.56,0.930552,0.904267,1.19089,1.08848,0.974359,1.30087,0.0769024,0.0737366
692.058,0.975239,0.0160578,5,63,0,-690.141,0.931855,0.904513,1.19601,1.09473,0.973613,1.30665,0.0781989,0.073689
695.147,0.999888,0.0157896,5,47,0,-690.609,0.936709,0.908374,1.20127,1.08893,0.967605,1.32703,0.0747232,0.0737077
695.658,0.999529,0.0158691,6,127,0,-693.467,0.926515,0.897948,1.19462,1.08844,0.98809,1.32963,0.0752143,0.0749085
695.197,0.994384,0.0159438,4,31,0,-691.143,0.929271,0.892968,1.20161,1.0837,0.98845,1.33204,0.0754073,0.0749459
694.078,0.988086,0.0159459,8,287,0,-693.23,0.847761,0.822946,1.107,0.998255,0.87418,1.21643,0.0953187,0.0727978
692.541,0.999082,0.0158595,6,95,0,-690.07,0.83172,0.803893,1.085,0.983097,0.845881,1.22182,0.0986007,0.0767568
693.878,0.998562,0.0159274,6,127,0,-688.129,0.848764,0.780891,1.08152,0.992215,0.865565,1.1993,0.0986289,0.0747991
693.898,0.999669,0.0159881,6,127,0,-691.188,0.849172,0.809798,1.1053,1.00325,0.851319,1.22275,0.0957064,0.0727476
693.589,0.999612,0.0160646,5,31,0,-691.15,0.85701,0.809463,1.10144,1.00308,0.899325,1.24075,0.0958437,0.0732029
694.027,0.996323,0.0161403,5,31,0,-691.593,0.853739,0.825689,1.11403,1.0117,0.862299,1.21678,0.0955257,0.0733728
694.974,0.998367,0.0161694,5,31,0,-690.921,0.859915,0.799137,1.10281,1.00481,0.892686,1.23461,0.0949704,0.0742548
692.719,0.990667,0.0162275,5,31,0,-690.742,0.849491,0.821961,1.11369,0.998641,0.86654,1.20456,0.096219,0.073859
692.845,0.998514,0.016176,5,31,0,-690.278,0.856985,0.825795,1.10938,0.992352,0.868598,1.2078,0.0964952,0.0738263
692.879,0.993117,0.016236,6,95,0,-688.407,0.835966,0.780711,1.07394,0.993248,0.866904,1.22031,0.0985451,0.0758091
694.474,0.999905,0.0162192,6,95,0,-689.361,0.852745,0.808038,1.10744,0.999924,0.859412,1.20711,0.0982599,0.0743646
694.604,0.998325,0.0162989,5,31,0,-691.19,0.844909,0.804288,1.09116,0.997322,0.877429,1.23376,0.0966221,0.0756008
694.538,0.991233,0.0163561,6,95,0,-690.963,0.840504,0.793456,1.08698,0.991531,0.843689,1.18965,0.101445,0.0752462
695.509,0.999411,0.016312,6,127,0,-693.013,0.823624,0.764716,1.05869,0.966357,0.836283,1.18097,0.105793,0.0744799
695.145,0.997783,0.0163846,8,319,0,-693.152,0.864462,0.812189,1.10289,1.00404,0.886298,1.22498,0.094852,0.0766683
692.866,0.982982,0.016434,5,31,0,-691.671,0.857561,0.795971,1.10868,1.01521,0.885613,1.24482,0.0958709,0.0760963
693.947,0.999965,0.0162722,7,191,0,-691.362,0.881829,0.827936,1.13833,1.04931,0.923529,1.25751,0.0889332,0.0737651
693.345,0.996566,0.0163521,5,31,0,-688.038,0.895657,0.861788,1.1557,1.02688,0.924111,1.26531,0.0862033,0.0734775
692.976,0.997275,0.0163837,4,15,0,-692.174,0.895212,0.863696,1.15791,1.02712,0.927092,1.26444,0.0872741,0.0735796
693.529,0.999782,0.0164253,7,255,0,-688.354,0.850333,0.803929,1.07839,0.980567,0.860505,1.21377,0.0999872,0.072147
690.672,0.953095,0.0165028,5,31,0,-689.032,0.842535,0.794583,1.10924,1.0134,0.866738,1.21604,0.0991961,0.0719795
690.521,0.999899,0.0159228,5,31,0,-688.092,0.852546,0.827306,1.08708,0.999057,0.873074,1.22874,0.098613,0.071386
694.856,0.995172,0.0159997,7,159,0,-686.63,0.825302,0.762054,1.07964,0.972288,0.828187,1.18886,0.103702,0.0755342
693.695,0.98879,0.0160112,5,31,0,-692.225,0.816707,0.775397,1.05934,0.966281,0.850028,1.17623,0.103807,0.0761168
694.338,0.989628,0.0159345,7,223,0,-688.459,0.847254,0.822873,1.09398,1.0104,0.886911,1.21967,0.0960765,0.0762828
692.682,0.993826,0.0158697,5,31,0,-690.717,0.856277,0.809876,1.09681,1.0094,0.89033,1.20306,0.0971712,0.0764967
690.695,0.996433,0.0158625,5,31,0,-687.26,0.871883,0.813149,1.12148,1.01716,0.86377,1.26233,0.0924549,0.076941
693.699,0.998798,0.015891,6,95,0,-688.038,0.871341,0.837466,1.12145,1.01383,0.882699,1.26193,0.0911907,0.0740702
692.363,0.999178,0.0159519,7,191,0,-689.639,0.815765,0.769741,1.05811,0.969687,0.849752,1.20284,0.104097,0.0779677
691.994,0.995154,0.0160182,5,31,0,-689.731,0.83231,0.762487,1.08278,0.987178,0.832277,1.17547,0.104013,0.0773595
691.725,0.999787,0.0160289,5,31,0,-689.168,0.824798,0.755034,1.08077,0.982504,0.818739,1.17566,0.103615,0.0777476
693.564,0.998295,0.0161035,5,31,0,-689.506,0.815224,0.767068,1.04746,0.955682,0.814335,1.18503,0.106342,0.0778953
695.162,0.999171,0.0161576,8,319,0,-689.962,0.902337,0.869804,1.16475,1.06759,0.936576,1.28086,0.0827305,0.0757746
695.076,0.999221,0.0162239,5,31,0,-694.102,0.902359,0.877706,1.16655,1.0655,0.943314,1.27881,0.0832827,0.0756574
694.313,0.996899,0.0162909,8,383,0,-689.4,0.827101,0.777253,1.07308,0.967014,0.836158,1.20525,0.103219,0.073768
694.378,0.998563,0.0163256,5,31,0,-692.061,0.828462,0.794693,1.08,0.973155,0.829009,1.18542,0.102869,0.0736056
694.917,0.996223,0.0163836,5,63,0,-690.665,0.843789,0.783071,1.07281,0.99337,0.858869,1.20984,0.100352,0.0742646
692.85,0.995415,0.0164087,5,31,0,-691.303,0.827279,0.795254,1.09746,1.00188,0.852341,1.19306,0.100305,0.0747031
694.031,0.999255,0.0164225,5,31,0,-690.975,0.834173,0.80692,1.0739,0.98283,0.845246,1.21134,0.10007,0.0750776
694.65,0.996865,0.01649,5,31,0,-691.234,0.844973,0.795701,1.08476,0.990165,0.846049,1.19159,0.100106,0.0759085
693.776,0.996225,0.016524,8,415,0,-690.242,0.923797,0.893577,1.20444,1.08553,0.992254,1.31802,0.0764557,0.0706296
693.798,0.979303,0.016549,4,31,0,-690.573,0.92078,0.902578,1.18772,1.09322,0.974024,1.33465,0.0765841,0.0707366
693.79,0.994519,0.0163371,5,31,0,-691.394,0.912012,0.902282,1.19603,1.0847,0.982137,1.32598,0.07589,0.0709172
691.312,0.989218,0.016338,5,31,0,-688.964,0.946324,0.893233,1.19569,1.0756,0.979785,1.3145,0.0756929,0.070581
694.672,0.995158,0.0162656,5,63,0,-687.893,0.913127,0.890041,1.17842,1.07837,0.972007,1.30818,0.077853,0.0708667
695.421,0.968855,0.0162753,4,31,0,-689.192,0.914881,0.891517,1.17735,1.07907,0.97039,1.30945,0.0784374,0.0708793
692.847,0.98907,0.015926,7,255,0,-684.866,0.947951,0.957488,1.21874,1.11522,1.00882,1.34408,0.0697728,0.0762306
690.907,0.998591,0.0158538,5,31,0,-690.132,0.967115,0.908112,1.23431,1.11522,1.02096,1.37577,0.0674766,0.0766558
692.899,0.997691,0.0159096,5,31,0,-688.578,0.957524,0.928998,1.243,1.1248,1.01209,1.35175,0.0690607,0.0771265
693.992,0.999215,0.0159533,7,159,0,-687.958,0.953514,0.921358,1.23857,1.12055,1.02029,1.3554,0.0688695,0.0721752
694.179,0.995454,0.0160176,5,31,0,-692.347,0.95913,0.942471,1.2157,1.10757,1.01723,1.36311,0.0686465,0.0723451
691.527,0.990442,0.016031,7,191,0,-688.121,0.950726,0.922952,1.21438,1.08608,0.993284,1.32295,0.0725284,0.0779632
690.749,0.997851,0.0159767,6,127,0,-681.357,0.929024,0.918868,1.20772,1.09783,1.01835,1.36275,0.070684,0.0751514
695.088,0.999785,0.0160223,5,63,0,-689.229,0.949017,0.926317,1.225,1.10192,1.01217,1.3482,0.0700626,0.0754213
694.294,0.99887,0.0160941,8,287,0,-691.329,0.888629,0.846066,1.13777,1.02035,0.919593,1.25439,0.088901,0.0758693
695.881,0.999787,0.0161535,5,31,0,-693.259,0.879037,0.845515,1.1413,1.03152,0.919641,1.26845,0.0885285,0.0758637
693.201,0.997355,0.0162256,8,511,0,-691.854,0.986577,0.98195,1.27704,1.14304,1.0524,1.40901,0.0602835,0.0709397
693.212,0.997208,0.0162645,7,223,0,-688.964,0.926712,0.908061,1.20069,1.0754,0.952693,1.31071,0.0771197,0.0720032
692.75,0.988577,0.0163014,5,31,0,-688.312,0.933752,0.890223,1.17674,1.08697,0.974655,1.30549,0.0767959,0.0717553
691.967,0.992132,0.0162206,5,31,0,-687.109,0.930403,0.905798,1.17843,1.0727,0.973456,1.33721,0.0772792,0.0711665
695.127,0.998929,0.0161883,4,15,0,-690.842,0.92954,0.908789,1.1874,1.08645,0.969813,1.31862,0.0760023,0.0713521
695.451,0.999949,0.0162482,6,95,0,-693.822,0.924125,0.890971,1.19719,1.07892,0.979281,1.32493,0.0772719,0.0732684
694.241,0.998832,0.0163221,5,31,0,-692.32,0.917529,0.910681,1.18086,1.07193,0.978159,1.32284,0.0770154,0.0735973
693.665,0.997708,0.0163808,8,351,0,-689.597,0.803625,0.735704,1.05923,0.952575,0.80212,1.153,0.109871,0.0751224
694.361,0.98332,0.0164242,5,31,0,-691.446,0.798643,0.738924,1.04493,0.945987,0.810645,1.16351,0.108429,0.0749206
693.35,0.99885,0.0162713,5,31,0,-691.915,0.795165,0.725348,1.0407,0.950066,0.8227,1.15596,0.110663,0.0750508
693.211,0.993773,0.0163299,6,127,0,-689.956,0.802242,0.77646,1.05275,0.961933,0.808138,1.15643,0.107477,0.0736908
692.719,0.997421,0.0163194,5,31,0,-690.924,0.811401,0.725974,1.03674,0.947038,0.806396,1.16998,0.108728,0.0734569
693.834,0.993388,0.0163584,7,191,0,-686.155,0.84779,0.784896,1.08772,0.983209,0.850984,1.21891,0.100538,0.075648
693.979,0.964362,0.0163426,5,31,0,-688.845,0.840088,0.800968,1.09841,0.980235,0.84744,1.20409,0.0989941,0.0755575
694.803,0.997973,0.0159383,5,31,0,-690.196,0.838378,0.800635,1.08305,0.998375,0.873014,1.21216,0.0996802,0.0754439
695.195,0.996135,0.0159838,7,223,0,-692.2,0.860774,0.810601,1.11528,1.00495,0.872666,1.22714,0.094249,0.0748268
694.063,0.998034,0.0160049,7,191,0,-689.806,0.815285,0.749485,1.05421,0.949715,0.830334,1.17385,0.108089,0.0739064
690.751,0.995297,0.0160511,4,31,0,-688.324,0.82321,0.774349,1.05747,0.938543,0.822493,1.17723,0.1061,0.0737155
691.373,0.999662,0.016061,6,127,0,-685.407,0.797923,0.77734,1.04016,0.970447,0.82887,1.16445,0.107332,0.0726017
691.778,0.99904,0.0161289,7,159,0,-687.353,0.802304,0.726188,1.01651,0.958764,0.790451,1.14299,0.112157,0.075223
691.421,0.999996,0.0161885,5,31,0,-690.32,0.782364,0.748122,1.04003,0.920486,0.790497,1.1466,0.113029,0.0759165
695.183,0.992106,0.0162611,4,23,0,-685.774,0.787862,0.73917,1.02823,0.935788,0.792601,1.13922,0.112684,0.076047
694.12,0.987469,0.0162279,5,31,0,-686.901,0.79117,0.711226,1.01719,0.934136,0.777872,1.14393,0.114537,0.0745784
695.289,0.983983,0.0161332,7,191,0,-691.844,0.830844,0.770694,1.07516,0.974842,0.850926,1.19505,0.101794,0.0723762
693.954,0.998699,0.0159931,8,511,0,-692.353,0.767361,0.712154,0.9983,0.902819,0.755451,1.10192,0.120089,0.0750754
693.798,0.997169,0.0160474,6,95,0,-691.361,0.776732,0.704263,1.01314,0.923047,0.775879,1.13936,0.115235,0.0756229
694.587,0.997261,0.0160815,6,127,0,-692.17,0.787111,0.734527,1.02416,0.934652,0.797364,1.1541,0.112086,0.0734068
693.053,0.9904,0.0161168,7,223,0,-688.854,0.860081,0.811476,1.09801,0.999684,0.871579,1.2012,0.0966191,0.0720799
692.455,0.983391,0.0160615,8,351,0,-685.12,0.98801,0.980325,1.25339,1.13983,1.05845,1.40807,0.0622896,0.073477
694.011,0.999201,0.0159148,8,479,0,-689.8,0.935304,0.917762,1.20462,1.10486,0.987318,1.32785,0.0746982,0.070675
694.845,0.999551,0.0159749,8,319,0,-690.232,0.844259,0.797257,1.08509,0.99368,0.856709,1.19814,0.0988491,0.0768282
694.176,0.999363,0.0160398,7,223,0,-691.945,0.809867,0.768659,1.04881,0.963362,0.823216,1.18151,0.106979,0.0779602
693.827,0.993537,0.0161023,6,63,0,-691.263,0.825491,0.758646,1.0527,0.969201,0.818375,1.18606,0.104294,0.0759973
689.951,0.986602,0.0160881,7,159,0,-686.077,0.73803,0.690802,0.986553,0.882421,0.751275,1.08894,0.122028,0.0750245
692.531,0.994366,0.0159833,5,31,0,-687.292,0.748538,0.69405,0.990673,0.891637,0.731302,1.08577,0.124341,0.0749388
692.504,0.995995,0.0159801,6,95,0,-689.595,0.766101,0.693643,1.00519,0.922577,0.749721,1.11877,0.119877,0.0754539
691.73,0.998618,0.0159981,5,31,0,-689.858,0.777469,0.714621,1.00003,0.910939,0.790653,1.10982,0.118507,0.0753893
693.962,0.99999,0.0160502,5,31,0,-690.253,0.764227,0.7174,1.01176,0.925488,0.76726,1.12567,0.11628,0.0757737
694.094,1,0.0161203,5,31,0,-692.772,0.764242,0.719628,1.01329,0.92155,0.767456,1.12343,0.116679,0.0757623
692.367,0.992637,0.0161907,4,15,0,-691.304,0.767444,0.720629,1.01938,0.915692,0.767479,1.13987,0.116617,0.0756915
691.966,0.990973,0.0161644,5,31,0,-686.414,0.792999,0.731188,1.01082,0.940788,0.794982,1.12336,0.11512,0.0767491
689.982,0.998196,0.0161163,5,63,0,-687.011,0.77689,0.737767,1.01919,0.914671,0.749642,1.14123,0.116148,0.0769442
694.201,0.999217,0.0161628,4,15,0,-689.046,0.778341,0.724855,1.01206,0.918209,0.772854,1.13281,0.115139,0.0765484
691.047,0.989225,0.0162226,4,15,0,-689.528,0.771341,0.735479,1.00851,0.911695,0.789313,1.13896,0.115894,0.0769168
693.169,0.991519,0.0161514,5,31,0,-688.619,0.782296,0.728627,1.02994,0.936115,0.789148,1.12554,0.112655,0.0765987
693.182,0.997969,0.0161105,4,31,0,-690.947,0.786669,0.738394,1.02227,0.922015,0.794356,1.15012,0.113392,0.07641
691.557,0.995614,0.0161536,6,95,0,-687.748,0.804096,0.718418,1.03682,0.940705,0.780908,1.12455,0.113341,0.0743395
694.629,0.999943,0.016166,5,31,0,-690.597,0.793037,0.730921,1.02891,0.926505,0.782545,1.14618,0.113365,0.0742419
692.922,0.993418,0.0162348,5,31,0,-691.344,0.780567,0.716095,1.02591,0.93824,0.805242,1.14938,0.112064,0.0745566
687.425,0.955437,0.0162184,6,127,0,-682.875,0.814922,0.744433,1.03522,0.950108,0.771743,1.15517,0.107911,0.0737329
688.486,0.999957,0.015714,4,15,0,-684.996,0.821522,0.745595,1.03529,0.953772,0.786719,1.15025,0.112189,0.0739772
690.319,0.999596,0.0157812,5,31,0,-683.336,0.783737,0.738022,1.03208,0.948486,0.830773,1.15482,0.111742,0.0727271
692.313,0.992696,0.0158439,5,31,0,-685.308,0.785567,0.736665,1.03958,0.947637,0.81245,1.16024,0.108914,0.0732182
688.768,0.983301,0.0158189,7,255,0,-684.082,0.813626,0.788785,1.07034,0.968334,0.824433,1.19199,0.101792,0.0694393
685.418,0.998712,0.0156752,5,31,0,-682.95,0.812904,0.793627,1.05612,0.993655,0.831326,1.18964,0.105677,0.0697079
692.289,0.991767,0.0157262,6,95,0,-680.718,0.855752,0.779986,1.0964,0.998617,0.861079,1.20681,0.0970763,0.0710916
694.657,0.999809,0.0156896,7,159,0,-688.517,0.836084,0.778715,1.07422,0.978823,0.833814,1.19132,0.10393,0.0749485
692.777,0.990315,0.0157543,6,127,0,-689.379,0.832419,0.778739,1.0881,0.988356,0.829014,1.19606,0.103279,0.0764263
690.478,0.996244,0.0156994,4,15,0,-687.122,0.839207,0.775338,1.08238,0.991467,0.829941,1.17088,0.101677,0.0764294
689.636,0.999409,0.015719,7,191,0,-683.334,0.876487,0.843345,1.13026,1.03272,0.916888,1.22221,0.0900273,0.0786082
690.553,0.998942,0.0157785,7,255,0,-684.774,0.93048,0.914589,1.17736,1.086,0.983646,1.34658,0.0762763,0.0780422
690.888,0.998261,0.0158321,5,31,0,-686.735,0.938713,0.909377,1.20888,1.08869,0.948983,1.31703,0.0756496,0.0779885
693.414,0.997519,0.0158771,8,383,0,-687.203,0.837056,0.800941,1.08405,0.998177,0.845856,1.21641,0.0999716,0.0697541
695.341,0.984197,0.0159128,7,255,0,-689.277,0.818895,0.769905,1.05439,0.961274,0.81749,1.16848,0.10686,0.0724136
695.109,0.988536,0.0157802,4,31,0,-690.295,0.811426,0.770065,1.05901,0.964307,0.814817,1.16668,0.106252,0.0724747
693.845,0.990662,0.0157029,5,31,0,-693.134,0.818927,0.754915,1.05106,0.954904,0.817049,1.18181,0.107921,0.0724408
691.54,0.996144,0.0156526,4,15,0,-689.6,0.814543,0.757662,1.0573,0.938049,0.822619,1.17847,0.10662,0.0723971
693.356,0.999698,0.0156705,5,31,0,-688.567,0.805209,0.771039,1.03521,0.961319,0.825862,1.16629,0.108182,0.0728942
